SiteID,Longitude,Latitude,Fire ID,Start Date,Year,Month,Day,Contain Date,Year,Month,Day,Type
55,-86.7696,30.4664,36209,20150125,2015,1,25,20150125,2015,1,25,prescribed
55,-86.7696,30.4664,4563,20020318,2002,3,18,20020318,2002,3,18,prescribed
55,-86.7696,30.4664,36153,20140727,2014,7,27,20140727,2014,7,27,prescribed
55,-86.7696,30.4664,3353,19900201,1990,2,1,19900201,1990,2,1,unknown
55,-86.7696,30.4664,5217,20050328,2005,3,28,20050331,2005,3,31,wild
55,-86.7696,30.4664,6509,20091223,2009,12,23,20091223,2009,12,23,prescribed
56,-86.77968113,30.45183123,5009,19960101,1996,1,1,19960101,1996,1,1,unknown
56,-86.77968113,30.45183123,4026,19981022,1998,10,22,19981022,1998,10,22,wild
56,-86.77968113,30.45183123,66558,20190323,2019,3,23,20190323,2019,3,23,wild
56,-86.77968113,30.45183123,2969,20030124,2003,1,24,20030125,2003,1,25,wild
56,-86.77968113,30.45183123,7669,20140108,2014,1,8,20140108,2014,1,8,wild
56,-86.77968113,30.45183123,7330,20120728,2012,7,28,20120728,2012,7,28,prescribed
56,-86.77968113,30.45183123,3583,19840201,1984,2,1,19840201,1984,2,1,unknown
56,-86.77968113,30.45183123,4409,20010512,2001,5,12,20010512,2001,5,12,wild
56,-86.77968113,30.45183123,6257,20081208,2008,12,8,20081208,2008,12,8,prescribed
56,-86.77968113,30.45183123,38035,20160308,2016,3,8,20160309,2016,3,9,wild
56,-86.77968113,30.45183123,4214,20000406,2000,4,6,20000406,2000,4,6,prescribed
56,-86.77968113,30.45183123,7511,20130201,2013,2,1,20130203,2013,2,3,wild
56,-86.77968113,30.45183123,36153,20140727,2014,7,27,20140727,2014,7,27,prescribed
56,-86.77968113,30.45183123,6874,20110221,2011,2,21,20110221,2011,2,21,prescribed
57,-86.6037,30.4849, ,0,0,,,0,0,,, 
58,-86.6153,30.4989, ,0,0,,,0,0,,, 
59,-86.6118,30.4967, ,0,0,,,0,0,,, 
60,-86.6069,30.5049,38374,20160424,2016,4,24,20160424,2016,4,24,prescribed
61,-86.6083,30.5008, ,0,0,,,0,0,,, 
62,-86.5188,30.6915,5487,20060204,2006,2,4,20060204,2006,2,4,prescribed
62,-86.5188,30.6915,3844,19980129,1998,1,29,19980129,1998,1,29,prescribed
62,-86.5188,30.6915,7488,20130228,2013,2,28,20130228,2013,2,28,prescribed
62,-86.5188,30.6915,6726,20100808,2010,8,8,20100808,2010,8,8,prescribed
64,-86.496,30.694, ,0,0,,,0,0,,, 
65,-86.4792,30.6989,3497,19880201,1988,2,1,19880201,1988,2,1,unknown
67,-86.5255,30.6834,3306,19910201,1991,2,1,19910201,1991,2,1,unknown
67,-86.5255,30.6834,3222,19920201,1992,2,1,19920201,1992,2,1,unknown
68,-86.3802,30.6984,3434,19880201,1988,2,1,19880201,1988,2,1,unknown
68,-86.3802,30.6984,5454,20060105,2006,1,5,20060105,2006,1,5,prescribed
68,-86.3802,30.6984,6897,20110311,2011,3,11,20110311,2011,3,11,prescribed
69,-86.346359,30.708619,5989,20080101,2008,1,1,20080101,2008,1,1,prescribed
69,-86.346359,30.708619,3433,19880201,1988,2,1,19880201,1988,2,1,unknown
69,-86.346359,30.708619,4398,20010413,2001,4,13,20010413,2001,4,13,prescribed
69,-86.346359,30.708619,4931,20040317,2004,3,17,20040317,2004,3,17,prescribed
69,-86.346359,30.708619,6320,20090222,2009,2,22,20090222,2009,2,22,prescribed
69,-86.346359,30.708619,5454,20060105,2006,1,5,20060105,2006,1,5,prescribed
69,-86.346359,30.708619,6897,20110311,2011,3,11,20110311,2011,3,11,prescribed
70,-86.3513,30.7087,5154,20050115,2005,1,15,20050115,2005,1,15,prescribed
70,-86.3513,30.7087,4302,20001111,2000,11,11,20001111,2000,11,11,prescribed
70,-86.3513,30.7087,6320,20090222,2009,2,22,20090222,2009,2,22,prescribed
70,-86.3513,30.7087,7477,20130215,2013,2,15,20130216,2013,2,16,prescribed
71,-86.3694,30.7085,4302,20001111,2000,11,11,20001111,2000,11,11,prescribed
71,-86.3694,30.7085,6320,20090222,2009,2,22,20090222,2009,2,22,prescribed
71,-86.3694,30.7085,7477,20130215,2013,2,15,20130216,2013,2,16,prescribed
72,-86.3814,30.7072,3433,19880201,1988,2,1,19880201,1988,2,1,unknown
72,-86.3814,30.7072,6320,20090222,2009,2,22,20090222,2009,2,22,prescribed
72,-86.3814,30.7072,5454,20060105,2006,1,5,20060105,2006,1,5,prescribed
72,-86.3814,30.7072,6897,20110311,2011,3,11,20110311,2011,3,11,prescribed
73,-86.7181,30.468,6016,20080122,2008,1,22,20080122,2008,1,22,prescribed
73,-86.7181,30.468,3540,19870201,1987,2,1,19870201,1987,2,1,unknown
73,-86.7181,30.468,66306,20181207,2018,12,7,20181207,2018,12,7,prescribed
73,-86.7181,30.468,5226,20050410,2005,4,10,20050410,2005,4,10,prescribed
73,-86.7181,30.468,4062,19990217,1999,2,17,19990217,1999,2,17,prescribed
73,-86.7181,30.468,36060,20140420,2014,4,20,20140420,2014,4,20,prescribed
73,-86.7181,30.468,7224,20120312,2012,3,12,20120312,2012,3,12,prescribed
73,-86.7181,30.468,4606,20020609,2002,6,9,20020609,2002,6,9,prescribed
73,-86.7181,30.468,3044,19950201,1995,2,1,19950201,1995,2,1,unknown
75,-86.7304,30.5478,65862,20171201,2017,12,1,20171201,2017,12,1,prescribed
75,-86.7304,30.5478,6652,20100402,2010,4,2,20100402,2010,4,2,prescribed
75,-86.7304,30.5478,3685,19790201,1979,2,1,19790201,1979,2,1,unknown
76,-86.7343,30.5587,4206,20000321,2000,3,21,20000321,2000,3,21,prescribed
76,-86.7343,30.5587,66965,20200120,2020,1,20,20200120,2020,1,20,prescribed
76,-86.7343,30.5587,3157,19930201,1993,2,1,19930201,1993,2,1,unknown
76,-86.7343,30.5587,6246,20081213,2008,12,13,20081213,2008,12,13,prescribed
76,-86.7343,30.5587,6811,20101221,2010,12,21,20101221,2010,12,21,prescribed
76,-86.7343,30.5587,4658,20030213,2003,2,13,20030214,2003,2,14,prescribed
76,-86.7343,30.5587,7527,20130320,2013,3,20,20130320,2013,3,20,prescribed
76,-86.7343,30.5587,36316,20150329,2015,3,29,20150329,2015,3,29,prescribed
76,-86.7343,30.5587,5486,20060201,2006,2,1,20060201,2006,2,1,prescribed
76,-86.7343,30.5587,65896,20171216,2017,12,16,20171216,2017,12,16,prescribed
77,-86.4717,30.6948,7032,20110801,2011,8,1,20110801,2011,8,1,prescribed
77,-86.4717,30.6948,66012,20180313,2018,3,13,20180313,2018,3,13,prescribed
78,-86.4518,30.646,6675,20100422,2010,4,22,20100422,2010,4,22,prescribed
78,-86.4518,30.646,5581,20060517,2006,5,17,20060517,2006,5,17,prescribed
78,-86.4518,30.646,4036,19990106,1999,1,6,19990106,1999,1,6,prescribed
78,-86.4518,30.646,7738,20140227,2014,2,27,20140227,2014,2,27,prescribed
78,-86.4518,30.646,3644,19800201,1980,2,1,19800201,1980,2,1,unknown
78,-86.4518,30.646,36424,20150823,2015,8,23,20150823,2015,8,23,prescribed
78,-86.4518,30.646,4704,20030330,2003,3,30,20030330,2003,3,30,prescribed
78,-86.4518,30.646,65991,20180228,2018,2,28,20180228,2018,2,28,prescribed
79,-86.4698,30.6694,7032,20110801,2011,8,1,20110801,2011,8,1,prescribed
79,-86.4698,30.6694,66012,20180313,2018,3,13,20180313,2018,3,13,prescribed
80,-86.4507,30.6865,5787,20070303,2007,3,3,20070303,2007,3,3,prescribed
80,-86.4507,30.6865,3175,19930201,1993,2,1,19930201,1993,2,1,unknown
80,-86.4507,30.6865,4036,19990106,1999,1,6,19990106,1999,1,6,prescribed
80,-86.4507,30.6865,66098,20180428,2018,4,28,20180428,2018,4,28,prescribed
80,-86.4507,30.6865,37798,20160227,2016,2,27,20160227,2016,2,27,prescribed
80,-86.4507,30.6865,7030,20110730,2011,7,30,20110730,2011,7,30,prescribed
80,-86.4507,30.6865,4704,20030330,2003,3,30,20030330,2003,3,30,prescribed
80,-86.4507,30.6865,3550,19870201,1987,2,1,19870201,1987,2,1,unknown
82,-86.4122,30.6747, ,0,0,,,0,0,,, 
84,-86.38872766,30.69813418,3434,19880201,1988,2,1,19880201,1988,2,1,unknown
84,-86.38872766,30.69813418,5454,20060105,2006,1,5,20060105,2006,1,5,prescribed
84,-86.38872766,30.69813418,6897,20110311,2011,3,11,20110311,2011,3,11,prescribed
85,-86.47,30.6786,5787,20070303,2007,3,3,20070303,2007,3,3,prescribed
85,-86.47,30.6786,4036,19990106,1999,1,6,19990106,1999,1,6,prescribed
85,-86.47,30.6786,66098,20180428,2018,4,28,20180428,2018,4,28,prescribed
85,-86.47,30.6786,37798,20160227,2016,2,27,20160227,2016,2,27,prescribed
85,-86.47,30.6786,7030,20110730,2011,7,30,20110730,2011,7,30,prescribed
85,-86.47,30.6786,4704,20030330,2003,3,30,20030330,2003,3,30,prescribed
85,-86.47,30.6786,3550,19870201,1987,2,1,19870201,1987,2,1,unknown
86,-86.715,30.5039,6725,20100809,2010,8,9,20100809,2010,8,9,prescribed
86,-86.715,30.5039,4054,19990209,1999,2,9,19990209,1999,2,9,prescribed
86,-86.715,30.5039,6048,20080215,2008,2,15,20080215,2008,2,15,prescribed
86,-86.715,30.5039,4996,20040705,2004,7,5,20040705,2004,7,5,prescribed
86,-86.715,30.5039,66317,20190107,2019,1,7,20190107,2019,1,7,prescribed
86,-86.715,30.5039,7580,20130611,2013,6,11,20130611,2013,6,11,prescribed
86,-86.715,30.5039,36327,20150424,2015,4,24,20150424,2015,4,24,prescribed
87,-86.7056,30.501,6725,20100809,2010,8,9,20100809,2010,8,9,prescribed
87,-86.7056,30.501,4054,19990209,1999,2,9,19990209,1999,2,9,prescribed
87,-86.7056,30.501,6048,20080215,2008,2,15,20080215,2008,2,15,prescribed
87,-86.7056,30.501,3042,19950201,1995,2,1,19950201,1995,2,1,unknown
87,-86.7056,30.501,4996,20040705,2004,7,5,20040705,2004,7,5,prescribed
87,-86.7056,30.501,66317,20190107,2019,1,7,20190107,2019,1,7,prescribed
87,-86.7056,30.501,7580,20130611,2013,6,11,20130611,2013,6,11,prescribed
87,-86.7056,30.501,36327,20150424,2015,4,24,20150424,2015,4,24,prescribed
87,-86.7056,30.501,3488,19880201,1988,2,1,19880201,1988,2,1,unknown
88,-86.6699,30.48,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
88,-86.6699,30.48,36315,20150405,2015,4,5,20150405,2015,4,5,prescribed
88,-86.6699,30.48,7440,20130113,2013,1,13,20130113,2013,1,13,prescribed
88,-86.6699,30.48,66764,20190722,2019,7,22,20190722,2019,7,22,prescribed
89,-86.6657,30.5006,66252,20180806,2018,8,6,20180806,2018,8,6,prescribed
89,-86.6657,30.5006,6659,20100404,2010,4,4,20100404,2010,4,4,wild
89,-86.6657,30.5006,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
89,-86.6657,30.5006,5466,20060116,2006,1,16,20060116,2006,1,16,prescribed
89,-86.6657,30.5006,4693,20030319,2003,3,19,20030319,2003,3,19,prescribed
89,-86.6657,30.5006,37698,20160120,2016,1,20,20160120,2016,1,20,prescribed
89,-86.6657,30.5006,7428,20130111,2013,1,11,20130111,2013,1,11,prescribed
89,-86.6657,30.5006,6061,20080220,2008,2,20,20080220,2008,2,20,prescribed
90,-86.6643,30.4829,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
92,-86.659,30.5053,66252,20180806,2018,8,6,20180806,2018,8,6,prescribed
92,-86.659,30.5053,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
92,-86.659,30.5053,6055,20080217,2008,2,17,20080217,2008,2,17,prescribed
92,-86.659,30.5053,4693,20030319,2003,3,19,20030319,2003,3,19,prescribed
92,-86.659,30.5053,6658,20100405,2010,4,5,20100405,2010,4,5,prescribed
92,-86.659,30.5053,37698,20160120,2016,1,20,20160120,2016,1,20,prescribed
92,-86.659,30.5053,7428,20130111,2013,1,11,20130111,2013,1,11,prescribed
93,-86.652,30.493,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
94,-86.6441,30.4936,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
94,-86.6441,30.4936,5466,20060116,2006,1,16,20060116,2006,1,16,prescribed
95,-86.6418,30.4963,7412,20121210,2012,12,10,20121210,2012,12,10,prescribed
95,-86.6418,30.4963,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
95,-86.6418,30.4963,5466,20060116,2006,1,16,20060116,2006,1,16,prescribed
95,-86.6418,30.4963,4693,20030319,2003,3,19,20030319,2003,3,19,prescribed
95,-86.6418,30.4963,6651,20100401,2010,4,1,20100401,2010,4,1,prescribed
95,-86.6418,30.4963,6061,20080220,2008,2,20,20080220,2008,2,20,prescribed
95,-86.6418,30.4963,7440,20130113,2013,1,13,20130113,2013,1,13,prescribed
98,-86.5221,30.6802,5487,20060204,2006,2,4,20060204,2006,2,4,prescribed
98,-86.5221,30.6802,3844,19980129,1998,1,29,19980129,1998,1,29,prescribed
98,-86.5221,30.6802,7487,20130301,2013,3,1,20130301,2013,3,1,prescribed
99,-86.5211,30.6654,3846,19980129,1998,1,29,19980129,1998,1,29,prescribed
100,-86.5112,30.6657,5487,20060204,2006,2,4,20060204,2006,2,4,prescribed
100,-86.5112,30.6657,7487,20130301,2013,3,1,20130301,2013,3,1,prescribed
101,-86.501,30.6683,5487,20060204,2006,2,4,20060204,2006,2,4,prescribed
101,-86.501,30.6683,7488,20130228,2013,2,28,20130228,2013,2,28,prescribed
101,-86.501,30.6683,3855,19980206,1998,2,6,19980206,1998,2,6,prescribed
101,-86.501,30.6683,6726,20100808,2010,8,8,20100808,2010,8,8,prescribed
102,-86.4881,30.6911,5447,20051220,2005,12,20,20051220,2005,12,20,prescribed
102,-86.4881,30.6911,7032,20110801,2011,8,1,20110801,2011,8,1,prescribed
102,-86.4881,30.6911,66012,20180313,2018,3,13,20180313,2018,3,13,prescribed
103,-86.333,30.7012,6312,20090219,2009,2,19,20090219,2009,2,19,prescribed
103,-86.333,30.7012,3433,19880201,1988,2,1,19880201,1988,2,1,unknown
103,-86.333,30.7012,4398,20010413,2001,4,13,20010413,2001,4,13,prescribed
103,-86.333,30.7012,7631,20131123,2013,11,23,20131123,2013,11,23,prescribed
103,-86.333,30.7012,4931,20040317,2004,3,17,20040317,2004,3,17,prescribed
103,-86.333,30.7012,5454,20060105,2006,1,5,20060105,2006,1,5,prescribed
103,-86.333,30.7012,6897,20110311,2011,3,11,20110311,2011,3,11,prescribed
104,-86.3306,30.7119,6270,20090119,2009,1,19,20090119,2009,1,19,prescribed
104,-86.3306,30.7119,6729,20100809,2010,8,9,20100809,2010,8,9,prescribed
104,-86.3306,30.7119,6940,20110323,2011,3,23,20110327,2011,3,27,wild
105,-86.3287,30.7014,6312,20090219,2009,2,19,20090219,2009,2,19,prescribed
105,-86.3287,30.7014,5520,20060218,2006,2,18,20060218,2006,2,18,prescribed
105,-86.3287,30.7014,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
105,-86.3287,30.7014,6940,20110323,2011,3,23,20110327,2011,3,27,wild
105,-86.3287,30.7014,3735,19970113,1997,1,13,19970113,1997,1,13,prescribed
106,-86.3287,30.716,6270,20090119,2009,1,19,20090119,2009,1,19,prescribed
106,-86.3287,30.716,6729,20100809,2010,8,9,20100809,2010,8,9,prescribed
106,-86.3287,30.716,6940,20110323,2011,3,23,20110327,2011,3,27,wild
107,-86.3232,30.7299,6270,20090119,2009,1,19,20090119,2009,1,19,prescribed
107,-86.3232,30.7299,6729,20100809,2010,8,9,20100809,2010,8,9,prescribed
107,-86.3232,30.7299,6940,20110323,2011,3,23,20110327,2011,3,27,wild
108,-86.3187,30.734,6940,20110323,2011,3,23,20110327,2011,3,27,wild
109,-86.31655278,30.72340938,6270,20090119,2009,1,19,20090119,2009,1,19,prescribed
109,-86.31655278,30.72340938,4267,20000723,2000,7,23,20000723,2000,7,23,wild
109,-86.31655278,30.72340938,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
109,-86.31655278,30.72340938,6729,20100809,2010,8,9,20100809,2010,8,9,prescribed
109,-86.31655278,30.72340938,3746,19970216,1997,2,16,19970216,1997,2,16,prescribed
109,-86.31655278,30.72340938,6940,20110323,2011,3,23,20110327,2011,3,27,wild
110,-86.3163,30.7079,6312,20090219,2009,2,19,20090219,2009,2,19,prescribed
110,-86.3163,30.7079,4588,20020430,2002,4,30,20020430,2002,4,30,wild
110,-86.3163,30.7079,5520,20060218,2006,2,18,20060218,2006,2,18,prescribed
110,-86.3163,30.7079,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
110,-86.3163,30.7079,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
110,-86.3163,30.7079,6940,20110323,2011,3,23,20110327,2011,3,27,wild
111,-86.313,30.7334,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
111,-86.313,30.7334,6940,20110323,2011,3,23,20110327,2011,3,27,wild
112,-86.3102,30.7082,6312,20090219,2009,2,19,20090219,2009,2,19,prescribed
112,-86.3102,30.7082,4588,20020430,2002,4,30,20020430,2002,4,30,wild
112,-86.3102,30.7082,5520,20060218,2006,2,18,20060218,2006,2,18,prescribed
112,-86.3102,30.7082,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
112,-86.3102,30.7082,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
112,-86.3102,30.7082,6940,20110323,2011,3,23,20110327,2011,3,27,wild
113,-86.3086,30.7321,6940,20110323,2011,3,23,20110327,2011,3,27,wild
114,-86.3065,30.7232,5576,20060512,2006,5,12,20060512,2006,5,12,prescribed
114,-86.3065,30.7232,4588,20020430,2002,4,30,20020430,2002,4,30,wild
114,-86.3065,30.7232,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
114,-86.3065,30.7232,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
114,-86.3065,30.7232,3129,19940201,1994,2,1,19940201,1994,2,1,unknown
114,-86.3065,30.7232,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
114,-86.3065,30.7232,6940,20110323,2011,3,23,20110327,2011,3,27,wild
115,-86.3023,30.7188,5576,20060512,2006,5,12,20060512,2006,5,12,prescribed
115,-86.3023,30.7188,4588,20020430,2002,4,30,20020430,2002,4,30,wild
115,-86.3023,30.7188,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
115,-86.3023,30.7188,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
115,-86.3023,30.7188,3129,19940201,1994,2,1,19940201,1994,2,1,unknown
115,-86.3023,30.7188,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
115,-86.3023,30.7188,6940,20110323,2011,3,23,20110327,2011,3,27,wild
115,-86.3023,30.7188,2973,19950201,1995,2,1,19950201,1995,2,1,unknown
116,-86.3023,30.7282,5576,20060512,2006,5,12,20060512,2006,5,12,prescribed
116,-86.3023,30.7282,4588,20020430,2002,4,30,20020430,2002,4,30,wild
116,-86.3023,30.7282,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
116,-86.3023,30.7282,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
116,-86.3023,30.7282,3129,19940201,1994,2,1,19940201,1994,2,1,unknown
116,-86.3023,30.7282,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
116,-86.3023,30.7282,6940,20110323,2011,3,23,20110327,2011,3,27,wild
117,-86.2962,30.7227,5576,20060512,2006,5,12,20060512,2006,5,12,prescribed
117,-86.2962,30.7227,4588,20020430,2002,4,30,20020430,2002,4,30,wild
117,-86.2962,30.7227,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
117,-86.2962,30.7227,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
117,-86.2962,30.7227,3129,19940201,1994,2,1,19940201,1994,2,1,unknown
117,-86.2962,30.7227,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
117,-86.2962,30.7227,6940,20110323,2011,3,23,20110327,2011,3,27,wild
117,-86.2962,30.7227,2973,19950201,1995,2,1,19950201,1995,2,1,unknown
118,-86.2949,30.7079,4087,19990318,1999,3,18,19990318,1999,3,18,prescribed
118,-86.2949,30.7079,6256,20081231,2008,12,31,20081231,2008,12,31,prescribed
118,-86.2949,30.7079,4320,20010122,2001,1,22,20010122,2001,1,22,prescribed
118,-86.2949,30.7079,4903,20040219,2004,2,19,20040219,2004,2,19,prescribed
118,-86.2949,30.7079,38231,20160206,2016,2,6,20160206,2016,2,6,prescribed
118,-86.2949,30.7079,6896,20110308,2011,3,8,20110308,2011,3,8,prescribed
118,-86.2949,30.7079,7509,20130308,2013,3,8,20130308,2013,3,8,prescribed
119,-86.2932,30.7151,5576,20060512,2006,5,12,20060512,2006,5,12,prescribed
119,-86.2932,30.7151,4588,20020430,2002,4,30,20020430,2002,4,30,wild
119,-86.2932,30.7151,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
119,-86.2932,30.7151,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
119,-86.2932,30.7151,3129,19940201,1994,2,1,19940201,1994,2,1,unknown
119,-86.2932,30.7151,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
119,-86.2932,30.7151,6940,20110323,2011,3,23,20110327,2011,3,27,wild
119,-86.2932,30.7151,2973,19950201,1995,2,1,19950201,1995,2,1,unknown
120,-86.2928,30.7105,4885,20040207,2004,2,7,20040207,2004,2,7,prescribed
120,-86.2928,30.7105,4087,19990318,1999,3,18,19990318,1999,3,18,prescribed
120,-86.2928,30.7105,6256,20081231,2008,12,31,20081231,2008,12,31,prescribed
120,-86.2928,30.7105,38231,20160206,2016,2,6,20160206,2016,2,6,prescribed
120,-86.2928,30.7105,6896,20110308,2011,3,8,20110308,2011,3,8,prescribed
120,-86.2928,30.7105,7509,20130308,2013,3,8,20130308,2013,3,8,prescribed
121,-86.2923,30.7193,5576,20060512,2006,5,12,20060512,2006,5,12,prescribed
121,-86.2923,30.7193,4588,20020430,2002,4,30,20020430,2002,4,30,wild
121,-86.2923,30.7193,3397,19890201,1989,2,1,19890201,1989,2,1,unknown
121,-86.2923,30.7193,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
121,-86.2923,30.7193,3129,19940201,1994,2,1,19940201,1994,2,1,unknown
121,-86.2923,30.7193,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
121,-86.2923,30.7193,6940,20110323,2011,3,23,20110327,2011,3,27,wild
121,-86.2923,30.7193,2973,19950201,1995,2,1,19950201,1995,2,1,unknown
122,-86.2897,30.7214,6609,20100226,2010,2,26,20100226,2010,2,26,prescribed
122,-86.2897,30.7214,38231,20160206,2016,2,6,20160206,2016,2,6,prescribed
123,-86.28726756,30.72070613,4885,20040207,2004,2,7,20040207,2004,2,7,prescribed
123,-86.28726756,30.72070613,4087,19990318,1999,3,18,19990318,1999,3,18,prescribed
123,-86.28726756,30.72070613,6256,20081231,2008,12,31,20081231,2008,12,31,prescribed
123,-86.28726756,30.72070613,38231,20160206,2016,2,6,20160206,2016,2,6,prescribed
123,-86.28726756,30.72070613,6896,20110308,2011,3,8,20110308,2011,3,8,prescribed
123,-86.28726756,30.72070613,7509,20130308,2013,3,8,20130308,2013,3,8,prescribed
124,-86.2815,30.7195,6609,20100226,2010,2,26,20100226,2010,2,26,prescribed
125,-86.7211,30.50362822,4054,19990209,1999,2,9,19990209,1999,2,9,prescribed
125,-86.7211,30.50362822,6063,20080220,2008,2,20,20080220,2008,2,20,prescribed
125,-86.7211,30.50362822,4910,20040228,2004,2,28,20040228,2004,2,28,prescribed
125,-86.7211,30.50362822,5226,20050410,2005,4,10,20050410,2005,4,10,prescribed
125,-86.7211,30.50362822,7283,20120515,2012,5,15,20120515,2012,5,15,prescribed
125,-86.7211,30.50362822,5040,19960429,1996,4,29,19960429,1996,4,29,unknown
125,-86.7211,30.50362822,6706,20100612,2010,6,12,20100612,2010,6,12,prescribed
125,-86.7211,30.50362822,36152,20140724,2014,7,24,20140724,2014,7,24,prescribed
